Description,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12
SMALL RED RETROSPOT WINDMILL,32.5,118.75,146.25,157.5,317.5,501.25,343.75,196.25,227.5,17.5,41.13,62.46,0.0
SMALL REGAL  SILVER CANDLEPOT ,88.50000000000001,0.0,0.0,17.700000000000003,17.700000000000003,17.700000000000003,17.700000000000003,17.700000000000003,0.0,20.650000000000002,17.700000000000003,94.4,17.700000000000003
SMALL ROUND CUT GLASS CANDLESTICK,0.0,9.9,39.6,9.9,14.850000000000001,59.400000000000006,19.8,0.0,0.0,86.4,131.7,54.45,0.0
SMALL SILVER FLOWER CANDLE POT,35.400000000000006,29.500000000000004,26.550000000000004,123.9,88.50000000000001,17.700000000000003,17.700000000000003,17.700000000000003,88.50000000000001,35.400000000000006,88.50000000000001,141.60000000000002,0.0
SMALL SILVER TRELLIS CANDLEPOT,70.80000000000001,29.500000000000004,59.00000000000001,70.80000000000001,106.20000000000002,17.700000000000003,70.80000000000001,106.20000000000002,35.400000000000006,35.400000000000006,5.9,41.300000000000004,0.0
SMALL SINGLE FLAME CANDLE HOLDER,0.0,0.0,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,6.299999999999999,2.0999999999999996
SMALL SKULL WINDMILL,1.25,35.0,61.25,30.0,22.5,112.5,45.0,23.75,23.75,0.0,10.0,16.25,0.0
SMALL SQUARE CUT GLASS CANDLESTICK,54.45,0.0,49.5,49.5,0.0,0.0,19.8,19.8,0.0,108.9,29.700000000000003,64.35,0.0
SMALL STRIPES CHOCOLATE GIFT BAG ,37.4,13.6,0.0,13.6,0.0,17.85,0.0,54.4,27.2,81.6,0.0,54.4,0.0
SMALL TALL CAMPHOR WOOD TOADSTOOL,9.899999999999999,31.349999999999994,13.2,9.899999999999999,9.899999999999999,23.099999999999998,19.799999999999997,4.949999999999999,0.0,0.0,31.349999999999994,9.899999999999999,11.7
SMALL WHITE HEART OF WICKER,0.0,0.0,0.0,0.0,0.0,0.0,477.4,792.9,1036.1999999999998,988.6499999999999,1024.6499999999999,1225.9499999999998,288.74999999999994
SMALL WHITE RETROSPOT MUG IN BOX ,78.75,37.5,15.0,97.5,101.25,0.0,30.0,3.75,26.25,41.25,165.0,176.21,30.0
SMALL WHITE/PINK ROSE ART FLOWER,0.0,15.0,15.0,6.25,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
SMALL YELLOW BABUSHKA NOTEBOOK ,56.949999999999996,50.15,38.24999999999999,35.699999999999996,48.449999999999996,17.0,21.25,48.449999999999996,35.699999999999996,20.4,19.41,116.86,53.37
SMALL ZINC HEART WALL ORGANISER,0.0,0.0,0.0,0.0,92.0,297.05,51.75,88.75,51.75,159.05,28.75,5.75,65.50999999999999
SMALL ZINC/GLASS CANDLEHOLDER,0.0,0.0,0.0,0.0,30.0,0.0,0.0,8.94,4.47,0.0,0.0,20.86,2.98
SMOKEY GREY COLOUR D.O.F. GLASS,2.6,0.0,7.800000000000001,31.200000000000003,17.689999999999998,1.7399999999999998,26.679999999999996,8.12,13.919999999999998,0.0,0.0,0.0,0.0
SMOKEY GREY COLOUR GLASS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,6.959999999999999,19.72,13.919999999999998
SNACK TRAY HAPPY FOREST  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,136.5
SNACK TRAY I LOVE LONDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.649999999999999,37.05,146.25
SNACK TRAY PAISLEY PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,171.6
SNACK TRAY RED GINGHAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,74.1
SNACK TRAY RED VINTAGE DOILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,189.15
SNOWFLAKE PORTABLE TABLE LIGHT ,118.00000000000001,0.0,17.700000000000003,0.0,0.0,0.0,0.0,8.850000000000001,35.400000000000006,112.10000000000002,326.90000000000003,503.24000000000007,0.0
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,54.4,10.2,28.049999999999997,49.3,10.2,42.5,0.0,22.099999999999998,0.0,50.15,25.5,65.45,0.0
SOAP DISH BROCANTE,259.6,132.75,79.65,191.75,94.4,85.55000000000001,174.05,47.2,29.5,82.60000000000001,5.9,120.95000000000002,26.55
SOFT PINK ROSE TOWEL ,18.6,18.6,0.0,55.800000000000004,18.6,37.2,4.65,0.0,0.0,0.0,13.950000000000001,4.65,0.0
SOLDIERS EGG CUP ,595.44,565.0,413.75,158.75,15.22,0.0,117.5,123.75,370.0,263.67,382.3,449.92,100.0
SOMBRERO ,9.75,74.1,11.7,33.15,65.1,29.25,101.39999999999999,29.25,13.65,11.7,13.649999999999999,54.599999999999994,19.5
SPACE BOY CHILDRENS CUP,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0
SPACE CADET BLACK,15.0,0.0,3.75,1.25,0.0,12.5,0.0,0.0,0.0,0.0,4.96,12.5,0.0
SPACE CADET RED,17.5,0.0,0.0,0.0,12.5,40.0,25.0,5.0,12.5,0.0,5.0,23.67,0.0
SPACE CADET WHITE,22.5,0.0,0.0,0.0,0.0,27.5,0.0,5.0,0.0,2.46,3.71,22.46,0.0
SPACE FROG,26.25,12.5,0.0,6.25,0.0,25.0,36.2,1.25,3.75,0.0,4.96,11.09,0.0
SPACE OWL,16.25,0.0,0.0,25.0,0.0,12.5,21.200000000000003,1.25,16.25,0.0,23.71,57.46,0.0
SPACEBOY BEAKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,353.75,296.25,286.25,136.25,63.75
SPACEBOY BIRTHDAY CARD,105.84,141.12,136.08,151.2,120.96,191.52,156.24,201.6,126.0,223.42,153.69,240.2,56.27
SPACEBOY CHILDRENS BOWL,0.0,0.0,0.0,0.0,0.0,0.0,91.25,337.5,200.0,337.5,262.5,220.0,40.0
SPACEBOY CHILDRENS CUP,0.0,0.0,0.0,0.0,0.0,0.0,76.25,325.0,192.5,325.0,229.96,256.25,38.71
SPACEBOY CHILDRENS EGG CUP,150.0,201.25,73.75,225.0,160.0,91.25,53.75,36.25,100.0,42.5,88.75,102.34,21.13
SPACEBOY GIFT WRAP,73.5,147.0,94.5,210.0,126.84,189.0,178.5,147.0,94.5,189.0,210.0,241.5,63.0
SPACEBOY LUNCH BOX ,606.4499999999999,1008.75,583.05,785.8499999999999,817.05,1022.4,797.55,826.8,1071.75,1233.23,924.53,747.68,286.65
SPACEBOY MINI BACKPACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.45,800.95,784.35,178.45000000000002
SPACEBOY MINI RUCKSACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,37.35,0.0,0.0
SPACEBOY ROCKET LOLLY MAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.08,212.16,291.2,60.32
SPACEBOY TV DINNER TRAY,206.60000000000002,152.15,99.0,59.400000000000006,9.9,54.45,49.5,0.0,19.8,19.8,69.30000000000001,127.4,68.55
SPACEBOY WALL ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,45.0,0.0
SPOTS ON RED BOOKCOVER TAPE,1.68,0.0,1.26,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0
SPOTTED WHITE NATURAL SEED NECKLACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,54.0,0.0,6.0,0.0
SPOTTY BUNTING,0.0,0.0,0.0,0.0,0.0,4677.75,3861.0000000000005,3623.4,3741.05,3023.3,2074.05,1898.7,613.8000000000001
SPOTTY PINK DUCK DOORSTOP,34.0,4.25,68.0,17.0,17.0,29.75,21.25,34.0,72.25,55.25,63.75,72.25,126.75
SPRIG LAVENDER ARTIFICIAL FLOWER,0.0,47.5,40.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQUARE CHERRY BLOSSOM CABINET,71.30000000000001,0.0,0.0,71.30000000000001,47.400000000000006,190.4,166.60000000000002,53.550000000000004,23.8,47.6,0.0,47.6,0.0
SQUARE FLOOR CUSHION VINTAGE RED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,0.0
SQUARE METAL CANDLEHOLDER BASE,0.0,0.0,10.2,0.0,12.72,0.0,0.0,0.85,1.7,0.0,5.1,5.95,0.0
SQUARE MINI PORTRAIT FRAME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,300.59999999999997,72.14999999999999
SQUARECUSHION COVER PINK UNION FLAG,162.0,84.55,67.5,87.75,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQUARECUSHION COVER PINK UNION JACK,0.0,0.0,0.0,0.0,13.5,0.0,20.25,13.5,6.75,33.75,54.0,33.75,96.75
ST GEORGE SET OF 10 PARTY LIGHTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0
ST TROPEZ NECKLACE,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,4.95,4.95,0.0,49.5,0.0
STANDING FAIRY POLE SUPPORT ,0.0,10.2,32.3,20.4,27.48,10.2,51.0,30.599999999999998,0.0,0.0,1.7,25.5,0.0
STAR  T-LIGHT HOLDER ,82.64999999999999,17.4,0.0,0.0,2.9,0.0,0.0,0.0,17.4,17.4,24.65,27.549999999999997,0.0
STAR DECORATION PAINTED ZINC ,62.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,19.5,3.9000000000000004,61.830000000000005,44.76,62.7,44.0
STAR DECORATION RUSTIC,25.62,0.0,0.0,0.0,0.0,0.0,2.94,5.88,5.04,26.04,35.7,63.84,7.14
STAR PORTABLE TABLE LIGHT ,227.15000000000003,0.0,17.700000000000003,5.9,35.400000000000006,0.0,64.9,20.650000000000002,5.9,5.9,0.0,0.0,0.0
STAR T-LIGHT HOLDER WILLIE WINKIE,0.0,0.0,0.0,0.0,0.0,0.0,26.4,59.55,158.39999999999998,395.98999999999995,450.43999999999994,303.54999999999995,79.17999999999999
STAR WOODEN CHRISTMAS DECORATION,130.9,0.0,0.0,0.0,0.0,0.0,5.1,11.049999999999999,40.8,174.10999999999999,291.84,460.43999999999994,58.79999999999999
STAR WREATH DECORATION WITH BELL,0.0,0.0,0.0,0.0,0.0,0.0,49.96,112.5,133.75,299.96,332.5,366.25,57.5
STARFISH SOAP DISH,0.0,0.0,15.299999999999999,51.0,0.0,2.55,0.0,0.0,15.299999999999999,0.0,15.299999999999999,0.0,15.8
STARS GIFT TAPE ,76.76,102.17000000000002,7.800000000000001,23.400000000000002,52.650000000000006,16.25,23.400000000000002,16.25,11.700000000000001,62.400000000000006,72.48,61.10000000000001,9.100000000000001
STOP FOR TEA WALL ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.15,259.3,17.85
STORAGE TIN HOME SWEET HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.3,112.05000000000001,77.19000000000001,71.89
STORAGE TIN VINTAGE DOILEY ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,0.0,0.0,0.0,0.0
STORAGE TIN VINTAGE DOILY ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.85,705.17,554.91,410.44,63.58
STORAGE TIN VINTAGE LEAF,0.0,0.0,0.0,0.0,0.0,0.0,361.95,243.04,271.94,150.42000000000002,144.5,49.13,129.52
STRAWBERRIES  DESIGN FLANNEL ,11.049999999999999,40.8,10.2,0.85,0.85,11.049999999999999,0.0,11.049999999999999,0.0,22.95,32.3,49.3,0.39
STRAWBERRY   PICNIC BAG,32.45,50.15,141.6,551.65,631.3000000000001,767.0,495.6,0.0,0.0,0.0,0.0,2.95,11.8
STRAWBERRY BATH SPONGE ,135.0,71.25,65.0,20.0,61.25,55.0,15.0,1.25,57.5,58.71,126.17,205.77,42.46
STRAWBERRY CERAMIC TRINKET BOX,632.5,355.0,524.19,770.44,497.5,724.19,345.25,528.97,353.97,549.84,364.36,45.0,0.0
STRAWBERRY CERAMIC TRINKET POT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.379999999999995,771.02,159.68
STRAWBERRY CHARLOTTE BAG,122.35,138.55,145.35,281.35,237.15,271.15,362.95,357.0,311.9,198.69,308.7,248.0,54.260000000000005
STRAWBERRY DREAM CHILDS UMBRELLA,6.5,74.75,61.75,29.25,32.5,9.75,22.75,13.0,0.0,0.0,0.0,0.0,0.0
STRAWBERRY FAIRY CAKE TEAPOT,418.8,364.35,376.2,319.8,425.7,262.35,195.9,305.6,222.75,138.6,257.40000000000003,267.3,84.15
STRAWBERRY HONEYCOMB  GARLAND ,57.74999999999999,80.85,49.49999999999999,87.44999999999999,82.49999999999999,95.69999999999999,107.24999999999999,33.0,28.049999999999997,74.25,102.29999999999998,26.4,0.0
STRAWBERRY LUNCH BOX WITH CUTLERY,221.85,395.25,377.4,471.75,372.29999999999995,640.05,665.55,453.9,293.25,343.96999999999997,325.97999999999996,463.26,81.17999999999999
STRAWBERRY RAFFIA FOOD COVER,48.75,60.0,33.75,75.0,63.75,120.0,262.5,146.25,187.5,48.75,60.0,22.5,0.0
STRAWBERRY SHOPPER BAG,93.75,133.75,60.0,172.5,137.5,172.5,136.25,233.7,148.75,53.75,148.63,236.05,8.75
STRAWBRY SCENTED VOTIVE CANDLE,6.959999999999999,6.959999999999999,27.839999999999996,0.0,6.09,13.919999999999998,6.959999999999999,6.959999999999999,20.879999999999995,6.959999999999999,0.0,0.0,0.0
"STRING OF 8 BUTTERFLIES,PINK",16.5,24.749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRING OF STARS CARD HOLDER,53.10000000000001,5.9,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,35.400000000000006,109.15000000000002,0.0
STRIPES DESIGN MONKEY DOLL,7.6499999999999995,2.55,0.0,22.95,5.1,10.2,17.849999999999998,2.55,5.1,5.1,0.0,0.0,0.0
STRIPES DESIGN TEDDY,17.85,20.4,10.2,12.75,10.2,2.55,15.299999999999999,10.2,0.0,5.1,17.849999999999998,20.4,0.0
STRIPEY CHOCOLATE NESTING BOXES,17.700000000000003,26.550000000000004,5.9,90.7,79.65,56.05000000000001,17.700000000000003,5.9,35.400000000000006,132.0,207.95,32.45,0.0
STRIPY DESIGN SHOWER CAP,12.5,5.0,0.0,2.32,8.989999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUKI  SHOULDER BAG,105.6,165.0,127.05,165.0,130.35,160.05,270.6,201.29999999999998,146.85,121.3,125.11999999999999,260.53999999999996,51.11
SUMMER DAISIES BAG CHARM,2.55,15.299999999999999,0.0,0.0,0.0,0.0,17.849999999999998,0.0,0.0,0.0,0.0,20.4,5.1
SUMMER FUN DESIGN SHOWER CAP,8.75,2.5,17.5,7.25,10.729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUNFLOWER DECORATIVE PARASOL,47.400000000000006,94.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUNSET CHECK HAMMOCK,0.0,0.0,83.4,0.0,83.4,208.5,83.4,83.4,0.0,0.0,0.0,0.0,0.0
SWALLOW SQUARE TISSUE BOX,22.5,15.0,2.5,46.25,5.0,3.75,7.5,13.65,17.16,14.04,16.77,27.69,2.34
SWALLOW WOODEN CHRISTMAS DECORATION,109.64999999999999,0.0,10.2,0.0,0.0,0.0,0.0,15.299999999999999,40.8,90.94999999999999,243.88,302.46999999999997,78.13
SWALLOWS GREETING CARD,75.6,80.64,85.68,115.92,131.04,100.8,151.2,156.24,110.88,75.6,0.0,120.96,37.589999999999996
SWEET PUDDING STICKER SHEET,22.099999999999998,0.0,6.8,1.7,3.4,0.85,10.2,0.85,5.1,0.0,3.4,0.85,0.0
SWEETHEART BIRD HOUSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,468.3,315.40000000000003,74.7
SWEETHEART CERAMIC TRINKET BOX,488.75,265.0,366.25,395.0,330.0,406.25,152.5,201.25,191.25,345.69,333.8,572.27,109.36
SWEETHEART RECIPE BOOK STAND,927.55,655.45,330.75,0.0,0.0,628.45,593.9,310.5,561.1,642.65,378.7,873.4,318.65
SWEETHEART WIRE FRUIT BOWL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.50000000000001
SWEETHEART WIRE MAGAZINE RACK,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEETIES  STICKERS,21.25,28.049999999999997,5.1,32.3,17.0,22.099999999999998,37.4,11.049999999999999,0.85,1.7,2.55,12.75,0.0
SWIRLY CIRCULAR RUBBERS IN BAG,1.68,9.24,0.0,5.04,4.2,0.0,5.04,1.26,0.0,3.3499999999999996,5.3999999999999995,13.4,4.96
SWISS CHALET TREE DECORATION ,62.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15,77.27999999999999,110.77999999999999,81.77999999999999,0.0
SWISS ROLL TOWEL PINK  SPOTS,0.0,0.0,2.95,35.400000000000006,0.0,5.9,11.8,11.8,0.0,35.400000000000006,99.97000000000001,40.86,0.0
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",315.70000000000005,149.5,2.95,41.300000000000004,2.95,17.700000000000003,17.700000000000003,5.9,0.0,0.0,17.700000000000003,73.0,251.7
"SWISS ROLL TOWEL, PINK  SPOTS",259.65000000000003,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T-LIGHT GLASS FLUTED ANTIQUE,373.75,68.75,185.0,137.5,0.0,108.75,243.75,165.0,210.0,246.25,524.6,734.92,207.3
T-LIGHT HOLDER HANGING LACE,17.5,20.0,23.75,12.5,28.75,7.5,81.25,25.0,12.5,15.0,35.0,52.5,77.31
T-LIGHT HOLDER HANGING LOVE BIRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.25,1005.0,157.5
T-LIGHT HOLDER SILVER HEART HANDLE,0.0,0.0,0.0,0.0,0.0,0.0,11.7,125.1,0.0,15.6,93.6,101.39999999999999,23.4
T-LIGHT HOLDER SILVER PETIT FOUR ,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,16.25,75.0,61.25,15.0
T-LIGHT HOLDER SILVER SAUCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.919999999999998,0.0,9.959999999999999,3.26,0.0,4.89
T-LIGHT HOLDER SWEETHEART HANGING,62.4,234.0,141.9,179.4,117.0,117.0,118.95,122.85,85.8,83.4,94.06,17.55,35.33
T-LIGHT HOLDER WHITE LACE,0.0,0.0,34.849999999999994,5.1,17.28,5.1,0.0,40.8,3.4,0.85,22.95,0.0,38.059999999999995
TABLE LAMP WHITE SHADE WOOD BASE,35.7,0.0,11.9,29.75,17.85,11.9,0.0,30.5,0.0,29.75,17.85,23.8,11.9
TALL ROCOCO CANDLE HOLDER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,145.0,0.0
TEA BAG PLATE RED RETROSPOT,141.95,228.64999999999998,135.15,175.95,97.75,122.39999999999999,160.64999999999998,129.2,172.54999999999998,155.06,139.26,321.72999999999996,31.169999999999998
TEA COSY BLUE STRIPE,15.299999999999999,33.15,7.6499999999999995,22.95,10.2,0.0,17.849999999999998,12.75,2.55,22.95,15.16,76.22,15.16
TEA COSY RED  STRIPE,15.299999999999999,48.449999999999996,15.299999999999999,63.75,15.299999999999999,0.0,30.599999999999998,2.55,51.0,61.199999999999996,63.60999999999999,109.50999999999999,20.259999999999998
TEA FOR ONE POLKADOT,294.0,131.75,85.0,114.75,85.0,123.25,63.75,21.25,72.25,145.25,63.75,123.25,21.25
TEA PARTY  WRAPPING PAPER ,10.5,42.0,42.0,52.5,42.0,63.0,84.0,73.5,63.0,84.0,73.5,52.5,31.5
TEA PARTY BIRTHDAY CARD,35.28,120.96,100.8,120.96000000000001,120.96000000000001,156.24,90.72,131.04,65.52,146.99,80.64,135.96,40.32
TEA TIME BREAKFAST BASKET,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEA TIME DES TEA COSY,99.44999999999999,135.0,73.94999999999999,117.3,15.299999999999999,48.449999999999996,20.4,38.25,7.6499999999999995,81.6,38.11,22.95,10.2
TEA TIME KITCHEN APRON,267.75,232.05,232.05,160.65,190.4,101.15,130.9,83.30000000000001,142.8,172.55,292.15000000000003,281.90000000000003,59.5
TEA TIME OVEN GLOVE,212.5,150.6,142.5,186.25,91.25,97.5,128.75,77.5,107.5,86.21000000000001,178.23,198.47,87.46000000000001
TEA TIME PARTY BUNTING,227.85,344.1,719.4,861.3000000000001,831.6,1192.65,766.95,683.1,247.5,163.35,183.15,89.10000000000001,4.95
TEA TIME TEA SET IN GIFT BOX,41.7,201.55,20.85,132.05,180.70000000000002,20.85,48.650000000000006,55.6,6.95,0.0,0.0,0.0,0.0
TEA TIME TEAPOT IN GIFT BOX,0.0,0.0,0.0,198.00000000000003,212.85000000000002,29.700000000000003,59.400000000000006,14.850000000000001,113.85000000000001,193.05,148.5,306.90000000000003,29.700000000000003
TEAL/FUSCHIA COL BEAD NECKLACE,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0
TEATIME PEN CASE & PENS,8.5,0.0,3.4,5.95,1.7,4.25,0.85,0.0,26.35,0.0,2.55,0.85,0.0
TEATIME PUSH DOWN RUBBER,0.0,10.08,0.0,0.0,0.0,20.16,4.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0
TEATIME ROUND PENCIL SHARPENER ,10.08,0.0,0.0,0.0,0.0,10.08,5.76,17.28,23.04,11.52,19.32,14.76,0.0
THE KING GIFT BAG,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.9500000000000002,0.65,5.2,0.0,0.0,0.0
THE KING GIFT BAG 25x24x12cm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,5.04,0.0,1.68,0.0
THREE CANVAS LUGGAGE TAGS,1.95,0.0,0.0,17.55,0.0,15.6,26.4,15.6,0.0,0.0,15.6,31.43,4.13
THREE MINI HANGING FRAMES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8,319.55,83.0
TINY CRYSTAL BRACELET GREEN,0.0,0.0,15.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOADSTOOL MONEY BOX,277.3,103.25000000000001,126.85000000000002,191.75000000000003,94.4,79.65,82.60000000000001,97.35000000000001,221.25000000000003,100.30000000000001,147.50000000000003,185.85000000000002,64.9
TOAST ITS - BEST MUM,95.30000000000001,141.35,139.05,122.5,15.0,17.5,3.75,15.0,0.0,41.25,17.5,43.75,25.200000000000003
TOAST ITS - DINOSAUR,15.0,7.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOAST ITS - FAIRY FLOWER,56.25,63.75,18.75,38.75,1.25,8.75,7.5,15.0,22.5,63.74,27.84,33.67,4.1499999999999995
TOAST ITS - HAPPY BIRTHDAY,76.25,42.5,37.5,43.75,47.5,11.25,16.25,1.25,52.5,21.25,21.25,36.25,1.25
TOAST ITS - I LOVE YOU ,225.2,522.6,125.1,11.25,0.0,3.75,3.75,2.5,22.5,6.25,8.75,20.0,3.75
TOILET METAL SIGN,63.800000000000004,72.60000000000001,79.38000000000001,156.20000000000002,107.43,116.05000000000001,64.9,53.900000000000006,103.4,126.4,96.00000000000001,78.10000000000001,39.60000000000001
TOILET SIGN OCCUPIED OR VACANT,0.0,0.0,0.0,319.54999999999995,382.47999999999996,331.16999999999996,262.28,188.41,439.9,194.07,164.27999999999997,154.17,33.94
TOMATO CHARLIE+LOLA COASTER SET,47.7,62.95,0.0,5.45,0.0,53.75,2.5,8.75,8.75,31.25,9.54,128.75,15.0
TOOTHPASTE TUBE PEN,38.35,23.400000000000002,0.0,7.800000000000001,0.0,7.800000000000001,0.0,35.1,24.700000000000003,17.95,59.400000000000006,83.0,18.7
TOP SECRET PEN SET,0.0,0.0,1.25,8.75,5.0,37.5,3.75,1.25,0.0,0.0,0.0,0.0,0.0
TOTE BAG I LOVE LONDON,157.5,86.10000000000001,130.20000000000002,77.70000000000002,157.50000000000003,58.800000000000004,75.60000000000001,109.86,39.900000000000006,132.3,178.50000000000003,113.4,29.400000000000002
TOXIC AREA  DOOR HANGER ,4.35,13.05,31.9,23.2,4.35,89.89999999999999,30.45,52.26,81.50999999999999,63.18,50.309999999999995,77.61,23.4
TOY TIDY DOLLY GIRL DESIGN,23.1,44.1,65.1,69.3,54.6,113.4,79.8,69.3,58.8,71.4,73.36,113.12,94.80000000000001
TOY TIDY PINK POLKADOT,155.4,235.2,252.0,172.2,218.4,245.7,277.2,260.4,294.0,285.53,256.06,207.76,65.03
TOY TIDY SPACEBOY  ,96.60000000000001,165.9,228.9,94.5,132.3,237.3,153.3,96.6,174.3,136.43,176.19,195.16,101.37
TOYBOX  WRAP ,10.5,52.5,21.0,0.0,0.0,21.0,10.5,42.42,10.5,21.0,10.5,21.0,0.0
TRADITIONAL CHRISTMAS RIBBONS,300.0,1.25,11.25,1.25,2.5,3.75,15.0,78.75,125.0,474.88,825.57,747.15,105.89
TRADITIONAL KNITTING NANCY,146.45,113.1,271.15,419.04999999999995,538.05,517.3499999999999,338.24999999999994,367.94999999999993,516.4499999999999,625.2099999999999,1156.4499999999998,1582.0299999999997,341.47999999999996
TRADITIONAL MODELLING CLAY,337.5,275.0,240.0,382.5,232.5,387.5,112.5,282.5,313.75,724.8,706.94,829.24,187.06
TRADITIONAL NAUGHTS & CROSSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.3,2148.2999999999997,287.09999999999997
TRADITIONAL PICK UP STICKS GAME ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.75,1428.75,387.5
TRADITIONAL WOODEN CATCH CUP GAME ,231.25,61.25,127.5,111.25,153.75,203.75,208.75,300.0,165.0,263.51,465.49,537.79,89.68
TRADITIONAL WOODEN SKIPPING ROPE,166.25,120.0,196.25,240.0,346.59999999999997,307.9,113.1,171.1,124.69999999999999,425.34999999999997,549.55,711.9499999999999,230.54999999999998
TRADTIONAL ALPHABET STAMP SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.1500000000001,2643.3,727.6500000000001
TRANQUILITY MASALA INCENSE,0.0,0.0,5.25,5.25,5.25,0.0,5.25,5.25,0.0,5.25,0.0,0.0,0.0
TRANSPARENT ACRYLIC TAPE DISPENSER,0.0,0.0,0.0,0.0,0.0,0.0,11.049999999999999,0.0,1.63,0.0,12.68,2.55,0.0
TRAVEL CARD WALLET FLOWER MEADOW,0.0,0.0,91.98,97.44,67.86,70.98,66.36,47.46,29.4,55.86,70.14,40.74,0.84
TRAVEL CARD WALLET I LOVE LONDON,0.0,0.0,28.560000000000002,0.0,0.0,0.0,79.8,126.0,122.64,132.72,121.8,123.48,21.84
