StockCode,Description,TotalQty,TotalRevenue,LastSold,FirstSold,NumOrders,DaysSinceLastSale
84661C,PINK SQUARE TABLE CLOCK,14,32.18,2011-12-06 13:45:00,2011-02-15 14:19:00,4,2
84663A,GRASS HOPPER WOODEN WALL CLOCK ,160,245.04,2011-11-20 14:04:00,2011-02-15 10:40:00,24,18
84665,SQUARE CHERRY BLOSSOM CABINET,105,624.75,2011-11-08 13:22:00,2010-12-07 09:21:00,17,30
84666,SQUARE CHERRY BLOSSOM CABINET,24,94.80000000000001,2011-04-19 14:49:00,2010-12-14 15:13:00,4,233
84673A,PINK FLY SWAT,63,40.95,2011-11-24 15:02:00,2010-12-14 16:23:00,25,14
84673B,BLUE FLY SWAT,135,114.21000000000001,2011-12-05 17:17:00,2010-12-14 16:23:00,42,3
84674,FLYING PIG WATERING CAN,186,426.3,2011-12-05 17:36:00,2010-12-02 10:39:00,40,3
84675,FROG KING WATERING CAN,9,26.55,2011-01-17 13:23:00,2011-01-16 16:25:00,2,325
84678,CLASSICAL ROSE SMALL VASE,90,167.1,2011-03-23 10:15:00,2010-12-05 11:57:00,9,261
84679,CLASSICAL ROSE TABLE LAMP,4,15.8,2011-12-06 11:28:00,2011-12-06 11:28:00,1,3
84683,CLASSICAL ROSE CANDLESTAND,43,53.75,2011-03-20 13:28:00,2010-12-02 14:26:00,4,263
84685,BEACH HUT KEY CABINET,21,78.75,2011-05-22 11:34:00,2010-12-01 14:41:00,9,201
84686,BEACH HUT MIRROR,49,66.39,2011-07-10 16:18:00,2011-04-04 12:55:00,8,151
84687,BEACH HUT SHELF W 3 DRAWERS,70,376.5,2011-11-13 16:24:00,2011-03-01 09:35:00,20,25
84688,BEACH HUT DESIGN BLACKBOARD,34,144.5,2011-05-12 16:52:00,2010-12-14 13:50:00,8,210
84689,S/2 BEACH HUT TREASURE CHESTS,3,9.95,2011-05-04 12:29:00,2011-04-12 12:16:00,2,219
84691,PACK 20 DOLLY PEGS,2,1.7,2011-03-24 12:32:00,2011-03-24 12:32:00,1,260
84692,BOX OF 24 COCKTAIL PARASOLS,4303,1837.07,2011-12-09 12:31:00,2010-12-02 11:35:00,330,0
84705C,PINK FLOCK PHOTO FRAME ,12,15.0,2011-05-03 13:52:00,2011-05-03 13:52:00,1,219
84706D,CHERRY BLOSSOM TABLE CLOCK ,4,7.8,2011-05-22 11:29:00,2011-05-19 09:47:00,2,201
84706F,RED PEONY TABLE CLOCK,16,47.2,2011-11-27 13:00:00,2011-07-10 11:19:00,10,11
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,32,62.4,2011-12-08 15:31:00,2011-12-04 14:55:00,5,0
84707B,PINK JEWELLED MIRROR TRINKET TRAY,15,29.25,2011-12-08 15:54:00,2011-12-07 13:12:00,3,0
84708B,PINK JEWELLED PHOTO FRAME ,53,256.75,2011-12-07 13:12:00,2011-02-02 12:26:00,14,1
84709B,PINK OVAL JEWELLED MIRROR,20,119.0,2011-06-26 13:45:00,2010-12-01 11:21:00,11,165
84712B,PINK JEWELLED PHOTO FRAME,2,12.72,2011-11-23 15:44:00,2011-11-23 15:44:00,1,15
84715,SET OF 6 ICE CREAM SKITTLES,16,47.2,2011-04-13 13:47:00,2011-01-30 14:05:00,3,239
84723,CHERRY BLOSSOM CANVAS ART PICTURE,38,74.1,2011-08-08 14:37:00,2011-07-21 11:55:00,4,122
84725,FREESTYLE CANVAS ART PICTURE,41,39.65,2011-09-22 17:19:00,2010-12-07 12:29:00,18,77
84731,3 BIRDS CANVAS SCREEN,2,2.04,2011-07-31 15:00:00,2011-04-15 16:11:00,2,130
84732B,CUTE BIRD CEATURE SCREEN,22,8.58,2011-08-18 20:05:00,2011-07-20 13:06:00,2,112
84732D,CUTE RABBIT CEATURE SCREEN ,11,4.29,2011-08-18 20:05:00,2011-07-20 13:06:00,2,112
84741C,CITRUS GARLAND FELT FLOWERS ,60,117.0,2011-04-27 14:01:00,2011-01-07 14:31:00,14,225
84743C,ORANGE FELT VASE + FLOWERS,1,1.25,2011-03-31 13:14:00,2011-03-31 13:14:00,1,252
84744,S/6 SEW ON CROCHET FLOWERS,108,135.0,2011-11-15 17:26:00,2010-12-01 11:21:00,18,23
84745A,PINK HANGING GINGHAM EASTER HEN,32,13.44,2011-04-27 12:08:00,2011-01-13 13:36:00,5,226
84745B,BLUE HANGING GINGHAM EASTER HEN,32,13.44,2011-04-27 12:08:00,2011-01-13 13:36:00,5,226
84746,PINK EASTER HENS+FLOWER,3,11.25,2011-07-01 13:02:00,2011-07-01 13:02:00,1,160
84748,FOLK FELT HANGING MULTICOL GARLAND,24,90.0,2011-11-28 12:14:00,2011-01-13 12:10:00,8,11
84750A,PINK SMALL GLASS CAKE STAND,24,46.8,2011-03-20 10:13:00,2011-03-20 10:13:00,1,264
84750B,BLACK SMALL GLASS CAKE STAND,61,54.99,2011-04-19 14:49:00,2010-12-16 13:21:00,12,233
84751B,BLACK MEDIUM GLASS CAKE STAND,17,37.11,2011-04-08 10:20:00,2010-12-15 13:24:00,8,245
84754,S/15 SILVER GLASS BAUBLES IN BAG,286,357.5,2011-09-23 13:11:00,2010-12-01 12:15:00,34,76
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,5347,3496.79,2011-12-08 17:12:00,2010-12-01 15:45:00,391,0
84760S,SMALL HANGING GLASS+ZINC LANTERN,43,62.349999999999994,2011-05-12 20:13:00,2010-12-01 15:37:00,8,210
84763,ZINC FINISH 15CM PLANTER POTS,377,471.25,2011-05-27 14:01:00,2010-12-02 13:11:00,47,195
84766,SILVER ROCOCO CANDLE STICK,146,340.7,2011-11-03 19:28:00,2010-12-13 15:46:00,14,35
84773,RED ROSE AND LACE C/COVER,3,8.850000000000001,2010-12-05 14:25:00,2010-12-05 14:25:00,1,368
84789,ENCHANTED BIRD PLANT CAGE,148,501.40000000000003,2011-07-21 14:52:00,2010-12-10 14:45:00,42,140
84792,ENCHANTED BIRD COATHANGER 5 HOOK,724,3269.4,2011-12-08 14:38:00,2010-12-02 10:09:00,187,0
84795B,SUNSET CHECK HAMMOCK,78,542.1,2011-07-07 13:33:00,2011-02-01 10:14:00,6,154
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,35.699999999999996,2011-09-28 15:18:00,2011-03-01 12:46:00,3,71
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,7,17.849999999999998,2011-03-22 13:54:00,2011-03-06 15:21:00,2,261
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,76,95.0,2011-03-01 16:34:00,2011-01-17 14:40:00,6,282
84800L,LARGE WHITE/PINK ROSE ART FLOWER,264,477.12000000000006,2011-06-03 17:07:00,2010-12-19 14:03:00,20,188
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,127,174.31,2011-08-28 12:06:00,2010-12-19 14:03:00,11,103
84800S,SMALL WHITE/PINK ROSE ART FLOWER,35,43.75,2011-09-11 14:09:00,2011-01-20 12:04:00,7,88
84801A,PINK HYDRANGEA ART FLOWER,46,96.60000000000001,2011-11-23 11:47:00,2011-01-20 09:25:00,5,16
84801B,WHITE HYDRANGEA ART FLOWER,22,46.2,2011-04-06 14:23:00,2011-02-01 12:25:00,3,246
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,3.38,2010-12-19 14:03:00,2010-12-19 14:03:00,1,354
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,6.76,2011-03-01 12:46:00,2011-03-01 12:46:00,1,283
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,25.35,2011-03-18 12:35:00,2011-03-01 12:46:00,3,266
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,180.58,2011-12-06 11:28:00,2010-12-19 14:03:00,8,3
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,63,159.93000000000004,2011-12-06 11:28:00,2011-05-19 09:38:00,5,3
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,30,52.5,2011-12-06 11:28:00,2011-02-01 12:25:00,3,3
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,52.5,2011-12-07 15:16:00,2011-09-16 14:04:00,3,1
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,137,96.88999999999999,2011-12-07 15:16:00,2010-12-19 14:03:00,11,1
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,248,334.15999999999997,2011-12-06 11:28:00,2011-01-17 14:40:00,18,3
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,38,79.80000000000001,2011-05-22 12:12:00,2010-12-05 16:24:00,5,201
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.800000000000004,2011-02-25 10:53:00,2011-02-25 10:53:00,1,287
84813,SET OF 4 DIAMOND NAPKIN RINGS,69,243.55,2011-12-06 15:10:00,2010-12-16 13:15:00,9,2
84817,DANISH ROSE DECORATIVE PLATE,591,560.88,2011-12-08 09:23:00,2010-12-14 10:43:00,51,1
84818,DANISH ROSE PHOTO FRAME,1207,1284.41,2011-10-30 16:15:00,2010-12-09 14:55:00,96,39
84819,DANISH ROSE ROUND SEWING BOX,555,736.11,2011-12-09 09:07:00,2010-12-05 10:52:00,58,0
84820,DANISH ROSE TRINKET TRAYS,179,383.05,2011-12-08 15:54:00,2010-12-10 11:19:00,30,0
84821,DANISH ROSE DELUXE COASTER,575,331.55,2011-12-08 15:54:00,2010-12-10 11:19:00,36,0
84826,ASSTD DESIGN 3D PAPER STICKERS,47,39.949999999999996,2011-11-11 11:11:00,2010-12-15 16:21:00,12,28
84827,ASS DES PHONE SPONGE CRAFT STICKER,29,12.69,2011-12-05 12:30:00,2010-12-05 12:53:00,7,4
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,119,148.75,2011-03-18 15:42:00,2010-12-08 12:35:00,15,265
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,567,726.9,2011-12-08 12:07:00,2011-03-18 14:53:00,91,1
84832,ZINC WILLIE WINKIE  CANDLE STICK,2018,1726.2199999999998,2011-12-09 12:31:00,2010-12-01 09:41:00,180,0
84836,ZINC METAL HEART DECORATION,4082,5097.01,2011-12-08 14:38:00,2010-12-01 12:15:00,450,0
84842,HELLO SAILOR BATHROOM SET,14,52.5,2011-11-27 11:57:00,2011-03-14 11:44:00,9,12
84843,WHITE SOAP RACK WITH 2 BOTTLES,125,696.95,2011-12-07 17:05:00,2010-12-09 16:08:00,40,1
84846A,SCENTED CANDLE IN DIGITALIS TIN,52,109.20000000000002,2011-10-10 14:37:00,2010-12-02 12:18:00,10,59
84847,FLORAL BATHROOM SET,20,75.0,2011-08-01 17:37:00,2011-01-27 15:36:00,11,129
84849A,HELLO SAILOR BLUE SOAP HOLDER,155,261.95,2011-11-24 15:05:00,2010-12-03 14:04:00,31,14
84849B,FAIRY SOAP SOAP HOLDER,232,392.08,2011-07-20 12:58:00,2010-12-01 12:22:00,57,141
84849D,HOT BATHS SOAP HOLDER,335,566.15,2011-12-01 19:42:00,2010-12-03 14:30:00,100,7
84854,GIRLY PINK TOOL SET,5,24.75,2010-12-01 09:41:00,2010-12-01 09:41:00,1,373
84857B,BLUE MONTE CARLO HANDBAG,24,46.8,2011-07-21 16:10:00,2011-07-21 16:10:00,1,140
84857C,PINK MONTE CARLO HANDBAG,93,181.35,2011-07-04 15:46:00,2011-04-27 14:28:00,7,157
84858C,PINK RIVIERA HANDBAG,4,23.8,2011-04-12 12:16:00,2011-02-25 11:56:00,3,241
84859A,SILVER DISCO HANDBAG,123,248.20999999999998,2011-11-25 11:20:00,2010-12-16 19:19:00,30,14
84859B,BLUE DISCO HANDBAG,30,60.68,2011-11-25 11:20:00,2011-05-06 13:43:00,10,14
84859C,PINK DISCO HANDBAG,83,176.39,2011-12-05 12:28:00,2011-02-15 14:19:00,21,4
84865,NEW BAROQUE BLACK PHOTO ALBUM,17,50.15,2011-07-01 13:02:00,2011-06-08 08:31:00,5,160
84870B,BLUE GEISHA GIRL ,20,75.0,2011-09-02 17:38:00,2010-12-01 15:35:00,10,97
84870C,GREEN GEISHA GIRL ,20,75.0,2011-10-30 13:06:00,2010-12-01 15:35:00,10,39
84874B,BLUE TRAVEL FIRST AID KIT,34,56.1,2011-08-02 09:29:00,2010-12-05 12:53:00,7,129
84875B,GREEN SQUARE COMPACT MIRROR,125,168.75,2011-11-29 12:34:00,2010-12-09 11:30:00,15,10
84875D,BLUE SQUARE COMPACT MIRROR,51,63.75,2011-09-23 13:18:00,2011-04-06 12:49:00,8,76
84876B,GREEN HEART COMPACT MIRROR,153,191.25,2011-11-30 14:17:00,2011-06-20 10:41:00,19,8
84876D,BLUE HEART COMPACT MIRROR,124,187.5,2011-09-11 13:51:00,2010-12-09 11:30:00,12,88
84877A,PINK ROUND COMPACT MIRROR,12,15.0,2011-04-06 12:49:00,2011-04-06 12:49:00,1,247
84877B,GREEN ROUND COMPACT MIRROR,126,157.5,2011-11-30 14:17:00,2010-12-16 11:11:00,9,8
84877D,BLUE ROUND COMPACT MIRROR,87,121.25,2011-09-25 16:05:00,2010-12-03 14:54:00,11,74
84879,ASSORTED COLOUR BIRD ORNAMENT,13574,22940.06,2011-12-09 12:31:00,2010-12-01 10:29:00,1127,0
84880,WHITE WIRE EGG HOLDER,265,1702.95,2011-12-07 16:56:00,2010-12-02 17:40:00,64,1
84881,BLUE WIRE SPIRAL CANDLE HOLDER,11,69.85,2011-07-17 11:59:00,2010-12-05 16:24:00,5,145
84882,GREEN WIRE STANDING CANDLE HOLDER,34,127.5,2011-11-30 17:37:00,2010-12-12 13:01:00,15,8
84884A,ANT WHITE WIRE HEART SPIRAL,192,738.4,2011-12-05 16:00:00,2010-12-01 14:54:00,59,3
84898F,YELLOW FLOWERS FELT HANDBAG KIT,45,94.50000000000001,2011-03-24 16:45:00,2010-12-05 11:40:00,18,259
84905,PINK BUTTERFLY CUSHION COVER ,12,59.400000000000006,2011-04-15 09:27:00,2011-01-17 12:45:00,2,238
84906,PINK B'FLY C/COVER W BOBBLES,11,65.45,2011-03-28 12:49:00,2010-12-01 11:45:00,6,256
84906,PINK BUTTERFLY CUSHION COVER,17,33.15,2011-05-23 11:52:00,2011-04-21 15:51:00,4,200
84910A,PINK PAISLEY CUSHION COVER ,10,59.5,2011-07-17 14:51:00,2010-12-08 12:35:00,6,144
84912A,PINK ROSE WASHBAG,103,386.25,2011-09-22 12:41:00,2010-12-06 12:41:00,38,78
84912B,GREEN ROSE WASHBAG,148,555.0,2011-11-29 17:52:00,2010-12-07 14:00:00,46,9
84913A,SOFT PINK ROSE TOWEL ,37,172.05,2011-11-07 16:16:00,2010-12-09 16:08:00,10,31
84913B,MINT GREEN ROSE TOWEL,70,325.5,2011-12-02 13:22:00,2010-12-09 16:08:00,20,6
84915,HAND TOWEL PINK FLOWER AND DAISY,59,106.95,2011-11-14 15:27:00,2010-12-09 16:08:00,9,24
84916,HAND TOWEL PALE BLUE W FLOWERS,112,282.4,2011-05-04 11:00:00,2010-12-06 13:41:00,17,219
84917,WHITE HAND TOWEL WITH BUTTERFLY,142,233.9,2011-03-27 13:56:00,2010-12-14 11:51:00,13,256
84919,BLUE CUSHION COVER WITH FLOWER,29,201.55,2011-06-08 16:00:00,2011-01-30 14:36:00,9,183
84920,PINK FLOWER FABRIC PONY,71,266.25,2011-12-08 12:07:00,2010-12-01 14:41:00,26,1
84921,CREAM AND PINK FLOWERS PONY ,11,41.25,2011-10-19 12:54:00,2010-12-05 12:43:00,5,50
84922,PINK BUTTERFLY WASHBAG,8,34.0,2011-12-02 13:49:00,2010-12-12 16:14:00,5,6
84924A,WAKE UP COCKEREL CALENDAR SIGN ,72,281.13,2011-12-02 13:49:00,2010-12-05 10:36:00,24,6
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,7.9,2011-07-29 17:19:00,2011-07-13 11:19:00,3,132
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,2011-06-23 11:38:00,2010-12-03 11:35:00,10,169
84925F,PSYCHEDELIC WALL THERMOMETER,79,109.92999999999999,2011-07-31 15:24:00,2010-12-06 15:13:00,14,130
84926A,WAKE UP COCKEREL TILE COASTER,525,177.20999999999998,2011-12-01 12:36:00,2010-12-06 11:38:00,30,8
84926D,LA PALMIERA TILE COASTER,417,158.16,2011-12-07 10:11:00,2010-12-06 11:38:00,27,2
84926E,FLOWERS TILE COASTER,606,199.76,2011-12-06 12:12:00,2011-01-04 13:30:00,33,3
84926F,PSYCHEDELIC TILE COASTER,279,123.75999999999999,2011-12-06 17:49:00,2010-12-16 11:43:00,21,2
84927A,WAKE UP COCKEREL TILE HOOK,46,53.85,2011-08-09 14:18:00,2010-12-14 11:26:00,14,121
84927D,LA PALMIERA TILE HOOK,44,39.39,2011-07-25 13:57:00,2011-01-20 10:47:00,11,136
84927E,FLOWERS TILE HOOK,57,71.82000000000001,2011-07-18 11:47:00,2010-12-13 09:57:00,11,144
84927F,PSYCHEDELIC TILE HOOK,223,138.27,2011-12-07 10:11:00,2011-01-06 12:45:00,38,2
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,1068,300.12,2011-11-24 13:27:00,2010-12-15 15:00:00,52,14
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,82,209.1,2011-11-30 08:50:00,2011-01-05 15:56:00,22,9
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,101,257.54999999999995,2011-11-30 13:08:00,2011-01-05 15:56:00,24,8
84944,SET OF 6 KASHMIR FOLKART BAUBLES,395,737.55,2011-11-04 16:35:00,2010-12-01 13:54:00,68,34
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,3571,3063.85,2011-12-09 12:31:00,2010-12-01 13:04:00,235,0
84946,ANTIQUE SILVER T-LIGHT GLASS,5586,7011.68,2011-12-09 12:31:00,2011-03-21 11:36:00,438,0
84946,ANTIQUE SILVER TEA GLASS ETCHED,1393,1741.25,2011-05-27 14:22:00,2010-12-02 13:39:00,115,195
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2245,2819.7,2011-12-09 08:59:00,2010-12-02 13:39:00,214,0
84949,SILVER HANGING T-LIGHT HOLDER,1851,3054.1499999999996,2011-12-08 11:36:00,2010-12-01 11:41:00,220,1
84950,ASSORTED COLOUR T-LIGHT HOLDER,1057,702.1700000000001,2011-12-07 13:53:00,2010-12-05 16:24:00,77,1
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,362,314.27,2011-12-05 17:17:00,2010-12-10 10:21:00,33,3
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,274,243.44,2011-12-08 12:07:00,2010-12-10 10:21:00,30,1
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,38,146.21,2011-11-14 15:27:00,2010-12-08 15:56:00,6,24
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,49,127.46,2011-11-14 15:27:00,2010-12-02 15:20:00,11,24
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,32,90.0,2011-10-11 12:36:00,2010-12-02 15:46:00,7,59
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,291,1234.83,2011-12-05 13:14:00,2010-12-01 08:34:00,70,3
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3751,3798.47,2011-12-09 08:59:00,2010-12-01 11:41:00,308,0
84970S,HANGING HEART ZINC T-LIGHT HOLDER,4541,3913.9999999999995,2011-12-06 11:38:00,2010-12-01 14:34:00,365,3
84971S,SMALL HEART FLOWERS HOOK ,1414,1193.6599999999999,2011-12-08 09:39:00,2010-12-01 09:41:00,110,1
84975,HEART SHAPED MIRROR,5,8.45,2010-12-08 15:12:00,2010-12-06 14:36:00,2,365
84976,RECTANGULAR SHAPED MIRROR,286,250.04000000000002,2011-12-08 19:24:00,2011-01-24 14:54:00,27,0
84978,HANGING HEART JAR T-LIGHT HOLDER,5209,6516.23,2011-12-08 15:29:00,2010-12-05 12:43:00,471,0
84984A,GREEN PEONY CUSHION COVER,19,88.35000000000001,2011-11-08 11:03:00,2011-05-19 13:35:00,6,31
84984B,RED PEONY CUSHION COVER ,17,79.05000000000001,2011-11-08 11:03:00,2011-05-19 13:35:00,5,31
84984D,ORIENTAL RED CUSHION COVER ,13,60.45,2011-11-08 11:03:00,2011-07-27 17:06:00,4,31
84985A,SET OF 72 GREEN PAPER DOILIES,41,59.449999999999996,2011-03-01 17:28:00,2010-12-01 12:43:00,18,282
84987,SET OF 36 TEATIME PAPER DOILIES,1918,2786.9799999999996,2011-12-05 14:40:00,2010-12-03 11:35:00,233,3
84988,SET OF 72 PINK HEART PAPER DOILIES,2501,3647.0299999999997,2011-12-05 14:51:00,2010-12-03 17:20:00,292,3
84989A,75 GREEN FAIRY CAKE CASES,27,14.850000000000001,2011-12-05 14:40:00,2011-01-05 12:15:00,17,3
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2,1.1,2011-05-08 13:07:00,2011-04-20 15:25:00,2,214
84991,60 TEATIME FAIRY CAKE CASES,8376,4609.820000000001,2011-12-08 15:31:00,2010-12-01 09:37:00,603,0
84992,72 SWEETHEART FAIRY CAKE CASES,5325,2948.03,2011-12-08 15:31:00,2010-12-01 11:29:00,458,0
84993A,75 GREEN PETIT FOUR CASES,305,128.1,2011-12-09 12:20:00,2010-12-03 11:35:00,33,0
84993B,75 BLACK PETIT FOUR CASES,57,23.94,2011-08-08 13:46:00,2010-12-05 11:59:00,17,122
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,641,2641.9100000000003,2011-12-08 11:53:00,2011-02-22 11:02:00,148,1
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,297,1149.75,2011-03-04 10:49:00,2010-12-01 16:49:00,63,280
84997B,CHILDRENS CUTLERY RETROSPOT RED ,906,3750.78,2011-12-09 12:16:00,2011-02-22 11:02:00,209,0
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,535,2060.25,2011-03-09 11:28:00,2010-12-01 09:37:00,86,275
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,402,1540.7,2011-03-10 14:42:00,2010-12-01 09:37:00,90,273
84997C,CHILDRENS CUTLERY POLKADOT BLUE,811,3356.05,2011-12-09 12:16:00,2011-02-20 12:23:00,193,0
84997D,CHILDRENS CUTLERY POLKADOT PINK,1239,5132.25,2011-12-09 12:16:00,2011-02-20 12:23:00,294,0
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,528,2029.6000000000001,2011-03-10 14:42:00,2010-12-01 12:49:00,93,273
85006,SET 4 NURSERY DES ROUND BOXES,55,57.25,2011-04-27 14:58:00,2010-12-10 11:19:00,9,225
85008,SET OF 3 CONEY ISLAND OVAL BOXES,12,55.95,2011-04-10 14:16:00,2010-12-09 16:08:00,7,242
85014A,BLACK/BLUE POLKADOT UMBRELLA,691,4111.450000000001,2011-12-06 12:38:00,2010-12-01 10:03:00,241,3
85014B,RED RETROSPOT UMBRELLA,950,5604.5,2011-12-08 15:54:00,2010-12-01 10:03:00,282,0
85015,SET OF 12  VINTAGE POSTCARD SET,1792,1371.72,2011-12-08 13:50:00,2010-12-05 15:46:00,110,0
85016,SET OF 6 VINTAGE NOTELETS KIT,186,240.6,2011-05-31 10:45:00,2010-12-05 15:46:00,22,192
85017A,ENVELOPE 50 ROMANTIC IMAGES,6,5.1,2011-04-03 15:07:00,2011-03-28 12:22:00,2,249
85017B,ENVELOPE 50 BLOSSOM IMAGES,671,334.34999999999997,2011-11-02 15:56:00,2011-02-01 13:45:00,69,36
85017C,ENVELOPE 50 CURIOUS IMAGES,49,26.17,2011-05-12 20:13:00,2010-12-05 16:41:00,10,210
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.599999999999998,2011-01-14 14:39:00,2010-12-03 12:11:00,7,328
85019A,ROMANTIC IMAGES NOTEBOOK SET,361,487.25,2011-12-08 12:43:00,2010-12-01 14:03:00,27,1
85019B,BLOSSOM  IMAGES NOTEBOOK SET,402,520.5,2011-12-08 12:43:00,2011-01-11 12:25:00,23,1
85019C,CURIOUS  IMAGES NOTEBOOK SET,85,142.25,2011-05-23 16:32:00,2010-12-01 14:03:00,8,199
85020,ROUND PINK HEART MIRROR,78,163.8,2011-12-05 12:59:00,2010-12-06 12:52:00,16,3
85023B,EAU DE NILE JEWELLED PHOTOFRAME,32,81.6,2011-12-05 11:49:00,2010-12-19 13:59:00,11,4
85024B,EAU DE NILE JEWELLED PHOTOFRAME,49,80.85,2011-12-05 12:46:00,2011-01-30 15:48:00,11,4
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.799999999999997,2011-11-22 13:11:00,2010-12-08 12:17:00,9,16
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,159,262.34999999999997,2011-12-05 12:46:00,2011-01-07 10:47:00,20,4
85025C,PINK HEART SHAPE PHOTO FRAME,156,257.4,2011-08-22 14:13:00,2010-12-02 13:32:00,27,108
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,75,63.75,2011-12-08 13:50:00,2010-12-07 16:20:00,9,0
85027L,FRENCH CHATEAU LARGE PLATTER ,66,128.7,2011-04-19 15:02:00,2011-03-14 15:48:00,15,233
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,2011-04-08 11:54:00,2011-03-27 14:28:00,4,245
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24,51.599999999999994,2011-04-08 11:54:00,2011-03-27 14:28:00,8,245
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,2011-04-08 11:54:00,2011-03-20 13:28:00,6,245
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9,2011-04-13 14:17:00,2010-12-12 13:26:00,7,239
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,4.95,2010-12-16 19:19:00,2010-12-16 19:19:00,1,357
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.850000000000001,2010-12-16 11:53:00,2010-12-16 11:53:00,1,358
85032A,ROMANTIC IMAGES GIFT WRAP SET,581,438.55000000000007,2011-12-08 12:43:00,2010-12-09 16:08:00,93,1
85032B,BLOSSOM IMAGES GIFT WRAP SET,571,407.40000000000003,2011-12-08 12:43:00,2011-02-01 13:25:00,90,1
85032C,CURIOUS IMAGES GIFT WRAP SET,439,324.50000000000006,2011-12-08 12:43:00,2010-12-09 16:08:00,81,1
85032D,YULETIDE IMAGES GIFT WRAP SET,462,358.3,2011-10-06 13:29:00,2010-12-01 15:37:00,54,63
85034A,3 GARDENIA MORRIS BOXED CANDLES,488,832.0,2011-11-23 09:34:00,2010-12-01 17:35:00,66,16
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,869,1266.25,2011-12-08 12:26:00,2010-12-05 10:52:00,85,1
85034C,3 ROSE MORRIS BOXED CANDLES,1061,1497.61,2011-12-07 12:41:00,2010-12-03 15:45:00,127,2
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,259,668.75,2011-10-26 16:43:00,2010-12-03 15:45:00,70,43
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,233,411.25,2011-10-27 19:56:00,2010-12-01 12:49:00,41,42
85035C,ROSE 3 WICK MORRIS BOX CANDLE,719,1093.75,2011-11-27 14:40:00,2010-12-01 17:35:00,100,11
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,162,485.58,2011-10-21 11:43:00,2010-12-06 12:41:00,50,49
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,262,508.58,2011-11-17 15:16:00,2010-12-03 15:45:00,41,21
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,345,628.65,2011-11-23 13:46:00,2010-12-05 15:47:00,71,15
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,504,1053.88,2011-12-06 14:23:00,2010-12-02 12:16:00,103,2
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,203,334.12999999999994,2011-12-07 14:12:00,2010-12-15 11:21:00,36,1
